RUN_ID,INVOICE_UUID,DOCUMENT_NAME,chunk_id,chunk_type,text,page,box_l,box_t,box_r,box_b
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,d3c9a42b-afae-4d49-a00d-6725abf2e8be,text,"<a id='d3c9a42b-afae-4d49-a00d-6725abf2e8be'></a>

For flights to/from USA and Canada, a free baggage allowance of one item weighing up to 23kg applies in Economy class (except LIGHT tariff), or 32 kg in Premium Economy class. In Business class, 2 baggage items weighing up to 32kg per item will be carried without charge. Infants under age 2 have a free baggage allowance of one item weighing up to 10kg in Economy class (except LIGHT tariff), also in Premium Economy class and Business class. The LIGHT tariff does not normally include any free baggage allowance.",1,0.06937184929847717,0.8886175155639648,0.9223265647888184,0.9560595750808716
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,9f2fed34-cd7f-4aba-a41c-f1e95dd1c67b,logo,"<a id='9f2fed34-cd7f-4aba-a41c-f1e95dd1c67b'></a>

<::logo: Condor
condor
The logo features the word ""condor"" in bold, lowercase text, accompanied by a circular emblem containing a stylized 'C' or bird-like symbol.::>",2,0.7187888622283936,0.041376546025276184,0.9283391237258911,0.07930270582437515
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,55e02ca0-1b4b-45f1-b886-35649f2ea745,marginalia,"<a id='55e02ca0-1b4b-45f1-b886-35649f2ea745'></a>

Page 3 / 4",2,0.8494004607200623,0.11284811794757843,0.9301230311393738,0.13291284441947937
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,bf6bbb5c-e45e-4814-a4ba-502c048fe568,text,"<a id='bf6bbb5c-e45e-4814-a4ba-502c048fe568'></a>

Important! It is essential to find out about the important entry and transit requirements for the USA (incl. Puerto Rico) and/or Canada, as if you do not register for the ESTA and/or eTA and (TSA) Secure Flight programs, you will be refused entry to the USA / to Canada (and also transit through USA/Canada). For further information please go to condor.com / Flight Preparation / Entry Regulations and Customs.",2,0.06867948174476624,0.17284132540225983,0.9203008413314819,0.2299838811159134
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,8f7f462f-6ad7-4a30-b60a-de84fba865f9,text,"<a id='8f7f462f-6ad7-4a30-b60a-de84fba865f9'></a>

You will be asked for your Secure Flight data (title/gender, first name, surname, date of birth, Redress Number* if available) when you make your booking through condor.com and the data will be automatically be forwarded to the authorities in the USA. In this case, there is then no requirement for the data to be recorded separately.",2,0.06968554854393005,0.23667176067829132,0.911070704460144,0.2816273868083954
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,0dd6a761-6807-41ca-858c-f4e06bb7532e,text,"<a id='0dd6a761-6807-41ca-858c-f4e06bb7532e'></a>

If you did not provide this information when you made your booking, please do so as quickly as possible, and ideally right after you book your flight on condor.com / My booking.",2,0.0694575309753418,0.28855299949645996,0.9024184942245483,0.3199062943458557
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,613ab747-01a9-44e6-b43d-eafae4a2dcca,text,"<a id='613ab747-01a9-44e6-b43d-eafae4a2dcca'></a>

When registering the electronic travel application ESTA and/or eTA with a German passport, it is important to ensure that the letters ""O"" and ""I"" are not used in German Passports. In case of doubt, it is a zero (0) or an one (1).",2,0.06879013776779175,0.3261580467224121,0.92313551902771,0.3594287037849426
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,32341bd6-6451-4d7c-adcb-f2f4ee0bf5b0,text,"<a id='32341bd6-6451-4d7c-adcb-f2f4ee0bf5b0'></a>

Please note the following if a Canadian airport is located on your itinerary:",2,0.06984326243400574,0.36499419808387756,0.5801920890808105,0.3843863904476166
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,8b458b96-cf8e-4b30-88bf-72f29ec00671,text,"<a id='8b458b96-cf8e-4b30-88bf-72f29ec00671'></a>

On the following page you can find the summary of key terms and conditions of carriage as required under Canadian APPR SOR/2019-150: https://www.condor.com/us/info-service/canada-key-terms-conditions-of-carriage.jsp",2,0.06829234957695007,0.389590859413147,0.913371205329895,0.4234427809715271
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,bca3c438-5382-4020-9ac1-6bed0c82e90e,text,"<a id='bca3c438-5382-4020-9ac1-6bed0c82e90e'></a>

Notice according to Canadian Air Passenger Protection Regulations: SOR/2019- 150",2,0.06962957978248596,0.4290603995323181,0.6564081907272339,0.4491207003593445
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,5c7ec4c9-0bb7-412d-8d89-b9df98802cf4,text,"<a id='5c7ec4c9-0bb7-412d-8d89-b9df98802cf4'></a>

If you are denied boarding, your flight is cancelled or delayed for at least two hours, or your baggage is lost or damaged, you may be entitled to certain standards of treatment and compensation under the Air Passenger Protection Regulations. For more information about your passenger rights please contact your air carrier or visit the Canadian Transportation Agency's website.",2,0.06949761509895325,0.4557243585586548,0.9240297079086304,0.5116022229194641
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,605e236b-75c0-498e-a34e-acf12e279961,text,"<a id='605e236b-75c0-498e-a34e-acf12e279961'></a>

Si l'embarquement vous est refusé, ou si votre vol est annulé ou retardé d'au moins deux heures ou si vos bagages sont perdus ou endommagés, vous pourriez avoir droit au titre du Règlement sur la protection des passagers aériens, à certains avantages au titre des normes de traitement applicables et à une indemnité. Pour de plus amples renseignements sur vos droits, veuillez communiquer avec votre transporteur aérien ou visiter le site Web de l'Office des transports du Canada.avec votre transporteur aérien ou visiter le site Web de l'Office des transports du Canada.",2,0.06970241665840149,0.5189597606658936,0.919440507888794,0.5900839567184448
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,ec9bdf7b-b6c7-4dfc-895b-99f3756d7209,text,"<a id='ec9bdf7b-b6c7-4dfc-895b-99f3756d7209'></a>

**Important Information concerning your outbward flight**
CHECK-IN: Alaska AIRLINES

CHECK-IN DEADLINE: please beaware that you have to finalize the check-in procedure and be in possession of your boarding-card at the latest 60 minutes prior to departure. Principally we recommend that you are at check-in 2 hours prior to departure.",2,0.06883779168128967,0.5965996384620667,0.922026515007019,0.678285539150238
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,395414d7-c80c-4747-be88-d97a7f719456,text,"<a id='395414d7-c80c-4747-be88-d97a7f719456'></a>

FLIGHT-RECONFIRMATION: You can check your flight times starting 48 hours before your flight on the internet at www.condor.com. You will find all the important information on your flight under the menu item Flight info - Departures and Arrivals. The General Terms and Conditions apply and can be viewed online at http://www.condor.com/de/hilfe-kontakt/agb.jsp",2,0.06913426518440247,0.6847441792488098,0.9174504280090332,0.7440685629844666
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,91fbac33-63b2-42c1-affc-12651ce017cd,text,"<a id='91fbac33-63b2-42c1-affc-12651ce017cd'></a>

Special note for ticketless travel TKNE/NOTIX: At the Check-in, please have at hand this booking itinerary and a valid passport/personal identification card for all passengers, including children and infants. If you have booked a feeder with one of our partner-airlines an electronic-ticket will be issued for this flight. Please check and observe the visa and entry requirements for the country of destination and any transit countries!! Check-in deadline: The passenger strictly needs to observe the dead- line of 120 minutes on all outbound and inbound flights (180 minutes on flights to the U.S. and Canada). If the passenger has not reported to the Check-in within this time, the airline is authorized to alternatively dispose of the seat. Please be aware that more restrictive security measures concerning hand luggage on flights to and from the USA are in place. Please inform yourself by your Travel Agent or on our website WWW.CONDOR.COM.",2,0.06759178638458252,0.775394856929779,0.9264335632324219,0.8972911238670349
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,814bc622-8523-4ae0-ba06-ca84cef8452f,text,"<a id='814bc622-8523-4ae0-ba06-ca84cef8452f'></a>

The published flight times can to a reasonable extent be subject to changes for flight operating reasons. Condor will endeavor to keep changes in flight times to a minimum and inform all passengers of them as early as possible.",2,0.06876024603843689,0.904782772064209,0.8698210716247559,0.9357917308807373
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,c28989a7-3033-4bcf-9056-c344afbbaea6,logo,"<a id='c28989a7-3033-4bcf-9056-c344afbbaea6'></a>

<::logo: Condor
condor
The logo features the word ""condor"" in bold, lowercase text, accompanied by a circular emblem containing a stylized 'C' or bird-like symbol.::>",3,0.7186924815177917,0.041664063930511475,0.9285611510276794,0.07927028089761734
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,d2c7f399-8cff-46d5-8df4-bdb1f9b17697,marginalia,"<a id='d2c7f399-8cff-46d5-8df4-bdb1f9b17697'></a>

Page 4 / 4",3,0.8492424488067627,0.11354048550128937,0.9300287961959839,0.13144652545452118
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,0c998a57-8838-4199-8330-2f0de934873b,text,"<a id='0c998a57-8838-4199-8330-2f0de934873b'></a>

Free baggage allowance: The free baggage allowance specified above is per person, not per seat.",3,0.06945914030075073,0.16006465256214142,0.7424303889274597,0.18003036081790924
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,1b792cb7-d55f-4d7e-8c84-3169ff5f7abb,text,"<a id='1b792cb7-d55f-4d7e-8c84-3169ff5f7abb'></a>

**Liability:**
On a journey with an ultimate destination or a stop in a country other than the country of departure an international treaty, such as the 1999 Montreal Convention or the Warsaw Convention including its amendments or any other treaty, as well as a carrier's own contract of carriage or tariff provisions may apply in respect of liability for the entire journey. The applicable treaty governs and may limit the liability of carriers to passengers for death or personal injury, for loss of or damage to baggage, and for delay. Where the Montreal Convention applies the liability for destruction, loss of, or damage or delay to baggage is limited to a maximum of 1,288 special drawing rights (SDRs)/approx. EUR 1,595 per passenger. For damage occasioned by delay to the journey the limit of liability is a maximum of 5,346 SDRs/approx. EUR 6,621 per passenger. There is no limitation on the liability of EU airlines for death or bodily injury. Where the transportation is governed by the Warsaw Convention, limits of the Montreal Convention do not apply. According to this, in the event a passenger suffers a loss of up to 128,821 SDRs/approx. EUR 159,500 it cannot be proven that the party suffering the loss was partially or completely at fault for causing the damage. Regardless of which Convention applies to the journey, additional protection for loss of, damage or delay to baggage can usually be obtained by purchasing insurance from a private company. If your journey involves carriage by different carriers, their limits of liability shall apply. For further information please consult your airline or insurance company representative.",3,0.06915280222892761,0.18706902861595154,0.9295161962509155,0.38333627581596375
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,6badaa26-5623-49fc-a1d1-88345c1eba1d,text,"<a id='6badaa26-5623-49fc-a1d1-88345c1eba1d'></a>

The general terms and conditions for transportation can be viewed at www.condor.com or by your Travel Agent.",3,0.06841480731964111,0.39156147837638855,0.5852561593055725,0.4232604205608368
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,f4f3e7c6-30b8-42c3-9924-6ba8ea3ce97e,text,"<a id='f4f3e7c6-30b8-42c3-9924-6ba8ea3ce97e'></a>

Legal notes regarding taxes:
service according to Par. 25 UStG (German Sales Tax Code)
Cross-border passenger transportation according to Par. 26,3 UStG
(German Sales Tax Code). Tax no.: 035 222 50034",3,0.06973478198051453,0.43083634972572327,0.54369056224823,0.4862264096736908
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,27204094-a9bc-44ec-8aa5-d339d5a15032,text,"<a id='27204094-a9bc-44ec-8aa5-d339d5a15032'></a>

Prices for purely German domestic flights include 19% VAT",3,0.06972160935401917,0.4939626455307007,0.48607680201530457,0.5120456218719482
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,366e4e08-1992-4cd7-9243-17a2317b248e,text,"<a id='366e4e08-1992-4cd7-9243-17a2317b248e'></a>

Taxes/commercial fees include any applicable taxes, fees or other charges as may become due in the applicable currency of any relevant jurisdiction.",3,0.07070320844650269,0.5198274850845337,0.5606322288513184,0.563441276550293
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,825b5fc4-9c81-4cd9-9470-f2ed0f766cc9,text,"<a id='825b5fc4-9c81-4cd9-9470-f2ed0f766cc9'></a>

Please be reminded of the handluggage-rules concerning the carriage of liquids. Info on www.condor.com.",3,0.06908175349235535,0.5700352191925049,0.5725562572479248,0.6035201549530029
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,e6255a4a-68eb-4c7b-8cbd-e42b8d3abeba,text,"<a id='e6255a4a-68eb-4c7b-8cbd-e42b8d3abeba'></a>

Condor Flugdienst GmbH,
Chairman of the Supervisory Board: Friedrich Andreae,
Executive Board: Peter Gerber (CEO), Heiko Holm, Christian Schmitt,
Björn Walther.
Registered Office: Kelsterbach/Germany, Register Court and Number:
Amtsgericht Darmstadt HRB 83385.",3,0.06917540729045868,0.6343643665313721,0.5546754002571106,0.7175912857055664
ab51eee8-43ab-4c60-974f-d37043e93f76,e396238d-7846-4950-aa90-8af0c316f2d4,invoice_12.pdf,37d704d5-db2d-4340-ba86-26a214036da3,text,"<a id='37d704d5-db2d-4340-ba86-26a214036da3'></a>

***
The General Terms and Conditions apply and can be viewed online at http://www.condor.com/de/hilfe-kontakt/agb.jsp",3,0.0682988166809082,0.7681940793991089,0.8216071724891663,0.8192108869552612
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,d5f0469f-6bee-459a-b00c-2bd0e5eb00f3,text,"<a id='d5f0469f-6bee-459a-b00c-2bd0e5eb00f3'></a>

Sheraton Tucson Hotel & Suites
5151 East Grant Rd
Tucson, AZ 85712
United States
Tel: 520-323-6262 Fax: 520-325-2989",0,0.06476593762636185,0.0779639258980751,0.29520681500434875,0.15732252597808838
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,b3797668-20ba-444a-81a4-c69c26f79957,logo,"<a id='b3797668-20ba-444a-81a4-c69c26f79957'></a>

<::logo: Sheraton
SHERATON
EST. 1937
An ""S"" is centered within a circular emblem featuring radiating lines and chevron patterns, all in a single muted brown color.::>",0,0.6580945253372192,0.08040902763605118,0.8511085510253906,0.16486477851867676
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,4fabc84a-540c-4bf2-8976-aae9770f8f15,text,"<a id='4fabc84a-540c-4bf2-8976-aae9770f8f15'></a>

ANDREA KROPP",0,0.06679611653089523,0.18566273152828217,0.17727097868919373,0.20093710720539093
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,df4cd962-15ac-4e91-a735-b90c44d84b26,text,"<a id='df4cd962-15ac-4e91-a735-b90c44d84b26'></a>

Page Number: 1
Invoice Nbr: 1000110140

Guest Number: 1076955
Folio ID: A
Arrive Date: 15-MAY-25 13:22
Depart Date: 18-MAY-25 07:50
No. Of Guest: 1
Room Number: 459
Marriott Bonvoy Number: 2914

Copy Tax Invoice",0,0.45341548323631287,0.18478384613990784,0.9708071947097778,0.33977875113487244
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,37e0723a-22cc-453c-a082-981cf68a5bae,text,"<a id='37e0723a-22cc-453c-a082-981cf68a5bae'></a>

Tax ID : 86-0832296",0,0.06763727962970734,0.3528750240802765,0.22842498123645782,0.36610934138298035
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,ba2b3964-6c6c-403a-82ac-7627340c0237,table,"<a id='ba2b3964-6c6c-403a-82ac-7627340c0237'></a>

<table id=""0-1"">
<tr><td id=""0-2"">Date</td><td id=""0-3"">Reference</td><td id=""0-4"">Description</td><td id=""0-5"">Charges (USD)</td><td id=""0-6"">Credits (USD)</td></tr>
<tr><td id=""0-7"">15-MAY-25</td><td id=""0-8"">RT459</td><td id=""0-9"">Room Chrg - Premium Retail</td><td id=""0-a"">322.00</td><td id=""0-b""></td></tr>
<tr><td id=""0-c"">15-MAY-25</td><td id=""0-d"">RT459</td><td id=""0-e"">City/Local Tax</td><td id=""0-f"">4.00</td><td id=""0-g""></td></tr>
<tr><td id=""0-h"">15-MAY-25</td><td id=""0-i"">RT459</td><td id=""0-j"">Occupancy/Tourism</td><td id=""0-k"">38.80</td><td id=""0-l""></td></tr>
<tr><td id=""0-m"">16-MAY-25</td><td id=""0-n"">RT459</td><td id=""0-o"">Room Chrg - Premium Retail</td><td id=""0-p"">322.00</td><td id=""0-q""></td></tr>
<tr><td id=""0-r"">16-MAY-25</td><td id=""0-s"">RT459</td><td id=""0-t"">City/Local Tax</td><td id=""0-u""></td><td id=""0-v"">4.00</td></tr>
<tr><td id=""0-w"">16-MAY-25</td><td id=""0-x"">RT459</td><td id=""0-y"">Occupancy/Tourism</td><td id=""0-z""></td><td id=""0-A"">38.80</td></tr>
<tr><td id=""0-B"">17-MAY-25</td><td id=""0-C"">RT459</td><td id=""0-D"">Room Chrg - Premium Retail</td><td id=""0-E""></td><td id=""0-F"">265.00</td></tr>
<tr><td id=""0-G"">17-MAY-25</td><td id=""0-H"">RT459</td><td id=""0-I"">City/Local Tax</td><td id=""0-J""></td><td id=""0-K"">4.00</td></tr>
<tr><td id=""0-L"">17-MAY-25</td><td id=""0-M"">RT459</td><td id=""0-N"">Occupancy/Tourism</td><td id=""0-O""></td><td id=""0-P"">31.93</td></tr>
<tr><td id=""0-Q"">18-MAY-25</td><td id=""0-R"">VI</td><td id=""0-S"">Visa-8366</td><td id=""0-T""></td><td id=""0-U"">-1030.53</td></tr>
<tr><td id=""0-V""></td><td id=""0-W"" colspan=""2"">***For Authorization Purpose Only***</td><td id=""0-X""></td><td id=""0-Y""></td></tr>
<tr><td id=""0-Z""></td><td id=""0-10"" colspan=""2"">xxxxxx8366</td><td id=""0-11""></td><td id=""0-12""></td></tr>
</table>
<table id=""0-13"">
<tr><td id=""0-14"">Date</td><td id=""0-15"">Time</td><td id=""0-16"">Code</td><td id=""0-17"">Authorized</td></tr>
<tr><td id=""0-18"">15-MAY-25</td><td id=""0-19"">13:18</td><td id=""0-1a"">07081D</td><td id=""0-1b"">1181.70</td></tr>
</table>",0,0.06570836901664734,0.3787754774093628,0.918988823890686,0.612479031085968
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,6ea63e85-b977-4211-9f0f-e2a3648f190e,text,"<a id='6ea63e85-b977-4211-9f0f-e2a3648f190e'></a>

Approve EMV Receipt for VI - 8366: Signature Captured
Application Label: VISA CREDIT AID: A0000000031010
ARC: 00 IAD: 0601120360A000 TSI: 6800 TVR: 8000008000",0,0.1459791362285614,0.639474630355835,0.5361500978469849,0.6881366968154907
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,fdecd15e-0875-4a31-8b99-1393d6acb27d,text,"<a id='fdecd15e-0875-4a31-8b99-1393d6acb27d'></a>

** Total                                                              1030.53                                                              -1030.53
*** Balance                                                              0.00",0,0.29882749915122986,0.7141298055648804,0.8747421503067017,0.74937903881073
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,bfc47d75-48cf-4780-a8bd-6df03902700f,attestation,"<a id='bfc47d75-48cf-4780-a8bd-6df03902700f'></a>

<::attestation: Signature
Signed
Signature: legible (Carl K. Kyser)
A black ink signature is centered within a white rectangular box.::>",0,0.3962794542312622,0.8017979860305786,0.6508580446243286,0.8851253986358643
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,c2e9f3f0-a279-46f4-8e46-7c1a3d261860,marginalia,"<a id='c2e9f3f0-a279-46f4-8e46-7c1a3d261860'></a>

I agreed to pay all room & incidental charges.",0,0.10149498283863068,0.8226883411407471,0.3698810338973999,0.8395318984985352
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,3c1760a3-225a-4cd1-81ab-07750539c755,marginalia,"<a id='3c1760a3-225a-4cd1-81ab-07750539c755'></a>

Continued on the next page",0,0.39645978808403015,0.928440511226654,0.5648729801177979,0.9435483813285828
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,1698b085-d0cc-4ec9-b531-33ed0a14db2d,text,"<a id='1698b085-d0cc-4ec9-b531-33ed0a14db2d'></a>

Sheraton Tucson Hotel & Suites
5151 East Grant Rd
Tucson, AZ 85712
United States
Tel: 520-323-6262 Fax: 520-325-2989",1,0.06429322063922882,0.07802057266235352,0.29576075077056885,0.15735948085784912
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,a5920ff0-56cd-47f5-9185-5e84ecd6617f,logo,"<a id='a5920ff0-56cd-47f5-9185-5e84ecd6617f'></a>

<::logo: Sheraton
SHERATON
EST. 1937
A stylized 'S' is enclosed within a circular emblem featuring radiating lines and chevron patterns, all in a muted brown/taupe color.::>",1,0.6580696702003479,0.08059805631637573,0.852001965045929,0.1651024967432022
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,260d2b18-7d49-4552-8236-662a6a0a596c,text,"<a id='260d2b18-7d49-4552-8236-662a6a0a596c'></a>

ANDREA KROPP",1,0.06640894711017609,0.18550096452236176,0.17793422937393188,0.2013273984193802
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,cbd06dfe-a2c8-4e03-9b23-17837263093d,text,"<a id='cbd06dfe-a2c8-4e03-9b23-17837263093d'></a>

Page Number: 2
Invoice Nbr: 1000110140

Guest Number: 1076955
Folio ID: A

Arrive Date: 15-MAY-25 13:22
Depart Date: 18-MAY-25 07:50

No. Of Guest: 1
Room Number: 459
Marriott Bonvoy Number: 2914",1,0.4526519477367401,0.18476350605487823,0.9708088636398315,0.30845877528190613
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,25c0b640-72a8-444e-94de-862adebfcd66,text,"<a id='25c0b640-72a8-444e-94de-862adebfcd66'></a>

EXPENSE SUMMARY REPORT",1,0.06609426438808441,0.39758574962615967,0.2647281289100647,0.41396963596343994
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,adbaa55f-8a56-4993-b1e6-d9b89bc4dc56,text,"<a id='adbaa55f-8a56-4993-b1e6-d9b89bc4dc56'></a>

Currency: USD",1,0.408160924911499,0.4139038324356079,0.5030255913734436,0.42874985933303833
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,5edfffc3-4255-4a3d-a78d-06d7f22fd803,table,"<a id='5edfffc3-4255-4a3d-a78d-06d7f22fd803'></a>

<table id=""1-1"">
<tr><td id=""1-2"">Date</td><td id=""1-3"">RM & TX</td><td id=""1-4"">FD & BV</td><td id=""1-5"">TEL</td><td id=""1-6"">Other</td><td id=""1-7"">Total</td><td id=""1-8"">Payment</td></tr>
<tr><td id=""1-9"">05-15-2025</td><td id=""1-a"">0.00</td><td id=""1-b"">0.00</td><td id=""1-c"">0.00</td><td id=""1-d"">364.80</td><td id=""1-e"">364.80</td><td id=""1-f"">0.00</td></tr>
<tr><td id=""1-g"">05-16-2025</td><td id=""1-h"">0.00</td><td id=""1-i"">0.00</td><td id=""1-j"">0.00</td><td id=""1-k"">364.80</td><td id=""1-l"">364.80</td><td id=""1-m"">0.00</td></tr>
<tr><td id=""1-n"">05-17-2025</td><td id=""1-o"">0.00</td><td id=""1-p"">0.00</td><td id=""1-q"">0.00</td><td id=""1-r"">300.93</td><td id=""1-s"">300.93</td><td id=""1-t"">0.00</td></tr>
<tr><td id=""1-u"">05-18-2025</td><td id=""1-v"">0.00</td><td id=""1-w"">0.00</td><td id=""1-x"">0.00</td><td id=""1-y"">0.00</td><td id=""1-z"">0.00</td><td id=""1-A"">-1030.53</td></tr>
<tr><td id=""1-B"">Total</td><td id=""1-C"">0.00</td><td id=""1-D"">0.00</td><td id=""1-E"">0.00</td><td id=""1-F"">1030.53</td><td id=""1-G"">1030.53</td><td id=""1-H"">-1030.53</td></tr>
</table>
Signature___",1,0.06544271111488342,0.45627737045288086,0.9200810194015503,0.5964640378952026
ab51eee8-43ab-4c60-974f-d37043e93f76,371b2d4a-63e9-468b-8275-f878220c0a8f,invoice_10.pdf,fe876341-80f7-493e-8ef9-95af584a9091,marginalia,"<a id='fe876341-80f7-493e-8ef9-95af584a9091'></a>

Bring the Sheraton sleep experience home with you. Visit SheratonStore.com.",1,0.06626816093921661,0.8685909509658813,0.5286213159561157,0.8839175701141357
ab51eee8-43ab-4c60-974f-d37043e93f76,4b1db45a-6de2-4bda-94d3-c606276bb1ce,invoice_27.pdf,dfc89375-e0e6-4458-983d-e18c64748754,logo,"<a id='dfc89375-e0e6-4458-983d-e18c64748754'></a>

<::logo: Amazon Advertising
amazonadvertising
The logo features the word ""amazon"" in dark grey with an orange arrow underneath, followed by ""advertising"" in orange.::>",0,0.05608872324228287,0.0435946062207222,0.28496766090393066,0.07574494183063507
ab51eee8-43ab-4c60-974f-d37043e93f76,4b1db45a-6de2-4bda-94d3-c606276bb1ce,invoice_27.pdf,38c9105c-60ce-474e-8603-b9aa81f8bb9a,text,"<a id='38c9105c-60ce-474e-8603-b9aa81f8bb9a'></a>

TAX INVOICE

Billed Amount Due: 103.93 USD

Invoice Number: TRX5FPX4C-20
Invoice Date: 02-Mar-2025
Invoice Period: 04-Feb-2025 to 02-Mar-2025
Invoice Currency: USD
Payment Method: Credit Card",0,0.6411813497543335,0.03373827785253525,0.9511376619338989,0.2400818169116974
ab51eee8-43ab-4c60-974f-d37043e93f76,4b1db45a-6de2-4bda-94d3-c606276bb1ce,invoice_27.pdf,f0d78a09-a296-46a6-ac65-554753e27491,text,"<a id='f0d78a09-a296-46a6-ac65-554753e27491'></a>

From

Amazon Advertising LLC
PO Box 24651
Seattle WA 98124-0651
Tax Number 91-2000471",0,0.045964501798152924,0.10732649266719818,0.23195379972457886,0.2094891518354416
